,Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to subnational parent value or percentiles,Time period Sortable
692723,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2011/12,17.9746519577872,,,,,16846.896974638,93725.85913876,Aggregated from all known lower geography values,,Lower,Not compared,20110000
692724,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2011/12,19.8872972104941,,,,,31171.589127473,156741.20418447,Aggregated from all known lower geography values,,Higher,Not compared,20110000
692725,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2011/12,18.5711654805282,,,,,36544.483156211,196780.77390742,Aggregated from all known lower geography values,,Same,Not compared,20110000
692726,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2011/12,17.0772854419435,,,,,14311.053576141001,83801.68865124,Aggregated from all known lower geography values,,Lower,Not compared,20110000
692727,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2011/12,14.630776336466,,,,,7828.726172644,53508.61767418,Aggregated from all known lower geography values,,Lower,Not compared,20110000
692728,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Mixed communities in Inner London,2011/12,12.7691077130456,,,,,3057.22799682,23942.37769407,Aggregated from all known lower geography values,,Lower,Not compared,20110000
700228,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,,,2012/13,18.6403864271311,18.5609686004912,18.7200659525196,,,171612.26893,920647.5928,,,Not compared,Not compared,20120000
700229,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Most deprived decile,2012/13,17.8809300199117,,,,,16779.54555982,93840.452041,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700230,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second most deprived decile,2012/13,18.1167191416678,,,,,17562.78101286,96942.39269,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700231,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third more deprived decile,2012/13,19.865349475408603,,,,,15834.3890095,79708.585188,Aggregated from all known lower geography values,,Higher,Not compared,20120000
700232,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth more deprived decile,2012/13,17.9640268137222,,,,,15403.360463736,85745.588244,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700233,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth more deprived decile,2012/13,18.670245463442896,,,,,16640.24400623,89127.076764,Aggregated from all known lower geography values,,Same,Not compared,20120000
700234,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fifth less deprived decile,2012/13,19.0671419291152,,,,,16899.612702261,88632.123079,Aggregated from all known lower geography values,,Higher,Not compared,20120000
700235,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Fourth less deprived decile,2012/13,19.4735481603485,,,,,18855.96264138,96828.59274600001,Aggregated from all known lower geography values,,Higher,Not compared,20120000
700236,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Third less deprived decile,2012/13,18.730463687376,,,,,18952.03106316,101182.925204,Aggregated from all known lower geography values,,Same,Not compared,20120000
700237,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Second least deprived decile,2012/13,18.4338983884209,,,,,19031.70673129,103242.983824,Aggregated from all known lower geography values,,Same,Not compared,20120000
700238,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG deprivation deciles in England (IMD2010),Least deprived decile,2012/13,18.3306292817516,,,,,15570.077699743999,84940.224694,Aggregated from all known lower geography values,,Same,Not compared,20120000
700239,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Traditional communities with deprived areas and poorer health,2012/13,20.3373364604038,,,,,40869.248796606,200956.742178,Aggregated from all known lower geography values,,Higher,Not compared,20120000
700240,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with lower deprivation and better health,2012/13,17.9469251939932,,,,,22406.339788674,124847.79173299999,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700241,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Areas with younger adults and university cities,2012/13,18.1063184508854,,,,,16457.67103925,90894.629319,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700242,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Smaller CCGs with older populations and more rural areas,2012/13,19.9958033997286,,,,,30625.195181211002,153158.113075,Aggregated from all known lower geography values,,Higher,Not compared,20120000
700243,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Larger CCGs with older populations and more rural areas,2012/13,18.914651232498397,,,,,36137.74589019999,191056.897883,Aggregated from all known lower geography values,,Same,Not compared,20120000
700244,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Asian",2012/13,17.258839934175402,,,,,14306.43616511,82893.382288,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700245,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,"Deprived urban areas with younger people and ethnic diversity, particularly Black",2012/13,14.518831590130501,,,,,7617.89306321,52469.050391000004,Aggregated from all known lower geography values,,Lower,Not compared,20120000
700246,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,CCG cluster shapes,Mixed communities in Inner London,2012/13,13.0013258858147,,,,,3109.18096572,23914.337606999998,Aggregated from all known lower geography values,,Lower,Not compared,20120000
707761,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,,,2013/14,18.377843382774,18.2961000047974,18.459869459175,,,157938.089297,859394.0323,,,Not compared,Not compared,20130000
715285,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,,,2014/15,18.208858908406,18.1252237954345,18.2927937152458,,,148400.41675411598,814990.206144152,,,Not compared,Not compared,20140000
722813,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,,,2015/16,17.7772699328298,17.6936912397111,17.861157747887003,,,142371.042914716,800859.993984766,,,Not compared,Not compared,20150000
730360,352,% with caring responsibility,,,E92000001,England,Country,Persons,18+ yrs,,,2016/17,17.886596695518104,17.8015080303259,17.972003148318,,,138872.764270671,776406.8628296871,,Decreasing,Not compared,Not compared,20160000
737882,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2011/12,60.6847814,,,,,598310.9425,985932.4346,,,Not compared,Not compared,20110000
745384,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2012/13,60.73661159448729,60.63721839793671,60.8359159152007,,,563713.55373,928128.0909999999,,,Not compared,Not compared,20120000
752899,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2013/14,60.99486606610121,60.8922459658257,61.097388923450396,,,529845.75925,868672.7153,,,Not compared,Not compared,20130000
760423,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2014/15,61.524918729317996,61.4199355413224,61.62979470786671,,,508136.06783665204,825902.867214213,,,Not compared,Not compared,20140000
767951,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2015/16,62.531641514031,62.4259274273672,62.637236188593704,,,504177.616203885,806275.997233746,,,Not compared,Not compared,20150000
775498,353,Working status - Paid work or full-time education,,,E92000001,England,Country,Persons,18+ yrs,,,2016/17,62.6722173671169,62.564812839383706,62.77949706585,,,488823.6190477,779968.604245009,,Increasing,Not compared,Not compared,20160000
783020,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2011/12,5.6319664000000005,,,,,55527.38307999999,985932.4346,,,Not compared,Not compared,20110000
790522,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2012/13,5.613490799999999,5.56684515706937,5.66050383875284,,,52100.38487,928128.0909999999,,,Not compared,Not compared,20120000
798037,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2013/14,5.496085044355481,5.4483555028265,5.544208196038509,,,47742.99119,868672.7153,,,Not compared,Not compared,20130000
805561,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2014/15,5.43284362273526,5.38161323163056,5.48453343395167,,,40490.7727744215,745296.1208928679,,,Not compared,Not compared,20140000
813089,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2015/16,4.41228493106099,4.36767477633715,4.45732948417051,,,35575.1943287063,806275.997233746,,,Not compared,Not compared,20150000
820636,354,Working status - Unemployed,,,E92000001,England,Country,Persons,18+ yrs,,,2016/17,4.3647102096433,4.31959215236442,4.41027780210817,,,34043.3693014942,779968.604245009,,Decreasing,Not compared,Not compared,20160000
828158,295,Total QOF points,,,E92000001,England,Country,Not applicable,Not applicable,,,2010/11,94.6595772864719,94.6442094908638,94.6749034670777,,,7804682.14726961,8245000.0,,,Not compared,Not compared,20100000
835661,295,Total QOF points,,,E92000001,England,Country,Not applicable,Not applicable,,,2011/12,96.9052734375,96.89334106445308,96.9171600341797,,,7871615.5,8123000.0,,,Not compared,Not compared,20110000
843170,295,Total QOF points,,,E92000001,England,Country,Not applicable,Not applicable,,,2012/13,96.082735481717,96.069286516084,96.09614030150308,,,7705835.3856337005,8020000.0,,,Not compared,Not compared,20120000
850686,295,Total QOF points,,,E92000001,England,Country,Not applicable,Not applicable,,,2013/14,94.0025510207678,93.98505420369008,94.0200001799123,,,6668194.1,7093631.0,,,Not compared,Not compared,20130000
858201,295,Total QOF points,,,E92000001,England,Country,Not applicable,Not applicable,,,2014/15,94.79451312157178,94.77358859047571,94.8153584618219,,,4119635.88000001,4345859.0,,,Not compared,Not compared,20140000
